time,open,high,low,close,volume
2022-04-07 20:00:00,123.45,123.76,123.45,123.76,603
2022-04-07 19:00:00,123.76,123.76,123.76,123.76,200
2022-04-07 17:00:00,123.37,123.37,123.37,123.37,189430
2022-04-07 16:00:00,123.89,124.11,123.21,123.37,1242423
2022-04-07 15:00:00,123.86,124.21,123.407,123.9,660170
2022-04-07 14:00:00,122.81,123.9,122.76,123.87,526959
2022-04-07 13:00:00,122.365,122.87,122.34,122.81,672008
2022-04-07 12:00:00,121.93,122.52,121.82,122.32,363764
2022-04-07 11:00:00,121.835,122.77,121.71,121.925,818211
2022-04-07 10:00:00,120.0,121.85,119.29,121.85,453106
2022-04-07 09:00:00,120.74,120.74,120.0,120.0,435
2022-04-07 06:00:00,120.0,120.0,120.0,120.0,100
2022-04-06 18:00:00,119.0899,119.0899,119.0899,119.0899,212
2022-04-06 17:00:00,119.5,119.94,119.5,119.7,454430
2022-04-06 16:00:00,119.637,120.19,119.4,119.97,929430
2022-04-06 15:00:00,119.33,119.635,118.87,119.615,406650
2022-04-06 14:00:00,119.06,119.5,118.9,119.35,255802
2022-04-06 13:00:00,119.0,119.17,118.65,119.02,246130
2022-04-06 12:00:00,118.06,119.025,117.93,119.0,531811
2022-04-06 11:00:00,118.73,119.02,117.76,118.074,426820
2022-04-06 10:00:00,119.34,119.34,118.34,118.75,517419
2022-04-06 09:00:00,119.48,119.48,119.48,119.48,102
2022-04-05 20:00:00,119.6,119.6,119.6,119.6,448
2022-04-05 19:00:00,119.6,119.6,119.6,119.6,512
2022-04-05 17:00:00,119.48,119.5,119.45,119.49,168354
2022-04-05 16:00:00,120.07,120.11,119.25,119.49,1175281
2022-04-05 15:00:00,120.8097,120.8097,120.01,120.05,338026
2022-04-05 14:00:00,120.9,121.19,120.52,120.7925,475954
2022-04-05 13:00:00,120.81,120.96,120.55,120.89,483816
2022-04-05 12:00:00,120.69,121.05,120.59,120.82,676955
2022-04-05 11:00:00,119.84,120.7221,119.44,120.69,494686
2022-04-05 10:00:00,118.24,119.93,118.14,119.79,1378440
2022-04-04 20:00:00,118.88,118.88,118.88,118.88,3148
2022-04-04 18:00:00,118.64,118.64,118.64,118.64,770
2022-04-04 17:00:00,118.88,118.88,118.88,118.88,627348
2022-04-04 16:00:00,118.67,118.94,118.5,118.86,832109
2022-04-04 15:00:00,118.71,118.79,118.5,118.66,287817
2022-04-04 14:00:00,118.74,118.93,118.56,118.705,221894
2022-04-04 13:00:00,118.88,118.98,118.59,118.72,270622
2022-04-04 12:00:00,118.51,118.93,118.46,118.85,319932
2022-04-04 11:00:00,118.37,118.52,117.74,118.52,403246
2022-04-04 10:00:00,118.12,118.85,117.57,118.4,422340
2022-04-01 18:00:00,118.34,118.4,118.34,118.4,764
2022-04-01 17:00:00,118.58,118.58,118.58,118.58,190421
2022-04-01 16:00:00,118.38,118.68,117.89,118.56,1014355
2022-04-01 15:00:00,118.05,118.65,118.03,118.4,460461
2022-04-01 14:00:00,117.6,118.08,117.26,118.06,365405
2022-04-01 13:00:00,117.665,117.76,117.54,117.615,382987
2022-04-01 12:00:00,118.07,118.1,117.59,117.69,399148
2022-04-01 11:00:00,118.49,118.64,117.72,118.12,410286
2022-04-01 10:00:00,119.03,119.03,118.3,118.53,261634
2022-03-31 18:00:00,118.63,118.93,118.6,118.93,4226
2022-03-31 17:00:00,117.55,118.42,116.66,118.36,619397
2022-03-31 16:00:00,119.89,120.06,118.1,118.38,1594363
2022-03-31 15:00:00,120.1,120.11,119.6131,119.86,265156
2022-03-31 14:00:00,120.01,120.23,119.875,120.12,214688
2022-03-31 13:00:00,120.403,120.44,119.8635,120.01,243153
2022-03-31 12:00:00,120.07,120.49,119.91,120.39,321045
2022-03-31 11:00:00,120.1299,120.31,119.71,120.04,439503
2022-03-31 10:00:00,120.21,120.27,119.045,120.07,371978
2022-03-30 17:00:00,120.38,120.46,120.37,120.46,173077
2022-03-30 16:00:00,119.99,120.4,119.67,120.37,736927
2022-03-30 15:00:00,120.015,120.29,119.9,119.99,478329
2022-03-30 14:00:00,120.1626,120.1626,119.95,120.02,325379
2022-03-30 13:00:00,120.07,120.27,119.97,120.1723,425110
2022-03-30 12:00:00,120.16,120.38,119.86,120.07,359472
2022-03-30 11:00:00,120.36,120.74,119.88,120.13,456875
2022-03-30 10:00:00,119.87,120.54,119.4704,120.31,361076
2022-03-30 09:00:00,120.0,120.0,120.0,120.0,200
2022-03-29 20:00:00,120.0,120.0,120.0,120.0,399
2022-03-29 17:00:00,120.19,120.19,120.0,120.0,173832
2022-03-29 16:00:00,119.9,120.45,119.85,120.19,913361
2022-03-29 15:00:00,119.5797,120.025,119.52,119.9,387504
2022-03-29 14:00:00,119.43,119.71,119.36,119.585,369137
2022-03-29 13:00:00,119.905,119.93,119.3099,119.44,465785
2022-03-29 12:00:00,120.5,120.59,119.83,119.9,472209
2022-03-29 11:00:00,120.94,121.24,120.1375,120.49,824385
2022-03-29 10:00:00,120.91,122.065,120.59,120.955,557638
2022-03-28 20:00:00,120.0,120.0,120.0,120.0,150
2022-03-28 19:00:00,119.55,119.55,119.55,119.55,100
2022-03-28 18:00:00,120.19,120.19,120.01,120.01,1077
2022-03-28 17:00:00,119.75,120.19,119.75,120.19,558105
2022-03-28 16:00:00,119.3,120.0,119.06,119.98,1210580
2022-03-28 15:00:00,119.155,119.39,118.87,119.26,476770
2022-03-28 14:00:00,118.8,119.3023,118.75,119.165,375882
2022-03-28 13:00:00,118.74,119.09,118.71,118.8059,556548
2022-03-28 12:00:00,119.75,119.77,118.74,118.76,453607
2022-03-28 11:00:00,119.91,119.9289,119.23,119.79,298684
2022-03-28 10:00:00,119.3,119.9,118.89,119.89,295067
2022-03-25 17:00:00,118.95,118.95,118.95,118.95,134324
2022-03-25 16:00:00,118.59,119.0,118.24,118.95,630183
2022-03-25 15:00:00,118.52,118.74,118.47,118.61,243169
2022-03-25 14:00:00,118.28,118.55,118.1,118.52,187203
2022-03-25 13:00:00,118.24,118.6,118.0682,118.3,217234
2022-03-25 12:00:00,119.0,119.03,117.7399,118.21,353033
2022-03-25 11:00:00,118.785,119.31,118.68,118.98,320913
2022-03-25 10:00:00,118.41,119.215,118.41,118.78,287206
2022-03-25 09:00:00,118.16,118.16,118.16,118.16,483
2022-03-25 08:00:00,118.2,118.2,118.2,118.2,358
2022-03-24 20:00:00,117.94,117.94,117.94,117.94,260
2022-03-24 18:00:00,117.91,117.91,117.91,117.91,100
2022-03-24 17:00:00,117.82,117.82,117.58,117.58,103007
2022-03-24 16:00:00,117.1912,117.88,117.15,117.82,1472611
2022-03-24 15:00:00,117.14,117.4,117.0,117.21,308066
2022-03-24 14:00:00,117.25,117.335,117.0785,117.142,297525
2022-03-24 13:00:00,117.12,117.2665,116.8497,117.23,271111
2022-03-24 12:00:00,116.8,117.52,116.71,117.11,474530
2022-03-24 11:00:00,117.05,117.2,116.61,116.78,537223
2022-03-24 10:00:00,117.38,117.64,116.9,117.05,318216
2022-03-24 08:00:00,117.5,117.5,117.5,117.5,1314
2022-03-23 20:00:00,117.0,117.0,117.0,117.0,385
2022-03-23 19:00:00,117.0,117.0,117.0,117.0,242
2022-03-23 18:00:00,116.79,116.79,116.75,116.75,1115
2022-03-23 17:00:00,116.92,117.0,116.92,116.92,131468
2022-03-23 16:00:00,117.165,117.32,116.735,116.93,1328551
2022-03-23 15:00:00,117.76,117.78,117.15,117.15,497853
2022-03-23 14:00:00,117.95,118.03,117.33,117.75,464994
2022-03-23 13:00:00,118.46,118.67,117.891,117.95,486023
2022-03-23 12:00:00,118.77,119.26,118.445,118.47,593507
2022-03-23 11:00:00,119.53,119.96,118.69,118.77,650442
2022-03-23 10:00:00,121.25,121.6906,119.27,119.53,406716
2022-03-22 18:00:00,121.65,121.9,121.65,121.9,1228
2022-03-22 17:00:00,121.89,122.09,121.56,121.5601,330613
2022-03-22 16:00:00,121.53,122.15,121.53,121.89,781889
2022-03-22 15:00:00,121.77,121.815,121.26,121.55,469526
2022-03-22 14:00:00,122.47,122.53,121.62,121.73,526848
2022-03-22 13:00:00,122.47,122.5,122.155,122.49,267109
2022-03-22 12:00:00,122.29,122.51,121.9616,122.46,259373
2022-03-22 11:00:00,121.79,122.34,121.59,122.28,476382
2022-03-22 10:00:00,121.89,122.04,121.33,121.74,266839
2022-03-22 09:00:00,122.01,122.01,122.0,122.0,1179
2022-03-21 19:00:00,121.81,121.81,121.81,121.81,132
2022-03-21 17:00:00,121.76,121.76,121.76,121.76,630680
2022-03-21 16:00:00,121.4,121.88,121.3,121.77,834113
2022-03-21 15:00:00,121.49,121.88,121.22,121.37,310207
2022-03-21 14:00:00,121.31,121.56,121.205,121.49,354586
2022-03-21 13:00:00,121.63,121.81,121.16,121.355,325886
2022-03-21 12:00:00,122.1601,122.23,121.53,121.6,306900
2022-03-21 11:00:00,122.17,122.49,121.82,122.15,328580
2022-03-21 10:00:00,123.01,123.0962,121.81,122.14,277777
2022-03-21 09:00:00,122.4499,122.45,122.26,122.26,775
2022-03-18 19:00:00,122.7,122.7,122.7,122.7,995
2022-03-18 17:00:00,122.45,122.61,122.45,122.45,346186
2022-03-18 16:00:00,122.125,122.67,121.99,122.42,1896374
2022-03-18 15:00:00,121.81,122.17,121.62,122.125,467582
2022-03-18 14:00:00,121.61,121.98,121.595,121.81,301743
2022-03-18 13:00:00,121.64,122.0,121.5392,121.61,218486
2022-03-18 12:00:00,121.76,121.97,121.1,121.61,310843
2022-03-18 11:00:00,121.515,122.12,121.45,121.79,419047
2022-03-18 10:00:00,121.3,121.99,120.68,121.55,1339334
2022-03-17 17:00:00,121.2,121.2,121.2,121.2,77195
2022-03-17 16:00:00,120.86,121.24,120.46,121.24,885358
2022-03-17 15:00:00,121.105,121.12,120.69,120.84,314177
2022-03-17 14:00:00,120.83,121.23,120.59,121.09,229868
2022-03-17 13:00:00,120.4,120.93,120.14,120.85,240634
2022-03-17 12:00:00,119.63,120.62,119.51,120.42,355123
2022-03-17 11:00:00,119.73,120.23,119.0,119.64,535266
2022-03-17 10:00:00,119.0,119.735,118.73,119.69,313126
2022-03-16 17:00:00,119.48,119.6,119.24,119.53,89487
2022-03-16 16:00:00,118.15,119.54,117.99,119.53,845881
2022-03-16 15:00:00,118.34,118.5,116.96,118.13,549555
2022-03-16 14:00:00,118.51,118.55,117.97,118.36,410540
2022-03-16 13:00:00,118.5,118.91,118.39,118.5,324060
2022-03-16 12:00:00,118.86,119.01,118.22,118.51,395196
2022-03-16 11:00:00,118.73,119.53,118.37,118.89,563943
2022-03-16 10:00:00,118.21,119.07,118.21,118.685,443186
2022-03-16 09:00:00,118.5,118.5,118.45,118.5,2283
2022-03-15 18:00:00,117.1,117.48,117.1,117.48,5642
2022-03-15 17:00:00,117.48,117.51,117.48,117.48,281986
2022-03-15 16:00:00,117.49,117.79,117.27,117.51,1005995
2022-03-15 15:00:00,116.84,117.52,116.55,117.4995,410073
2022-03-15 14:00:00,117.355,117.49,116.75,116.89,371986
2022-03-15 13:00:00,117.07,117.48,116.645,117.35,354367
2022-03-15 12:00:00,116.75,117.59,116.71,117.09,693673
2022-03-15 11:00:00,117.1,117.23,116.45,116.73,545348
2022-03-15 10:00:00,116.8,117.62,115.6587,117.1,506415
2022-03-14 17:00:00,115.52,115.66,115.52,115.65,148236
2022-03-14 16:00:00,115.58,115.69,115.09,115.51,1075447
2022-03-14 15:00:00,115.25,115.67,115.14,115.575,499715
2022-03-14 14:00:00,115.62,115.74,115.18,115.24,461454
2022-03-14 13:00:00,116.44,116.49,115.53,115.62,451498
2022-03-14 12:00:00,117.08,117.21,116.235,116.47,788094
2022-03-14 11:00:00,116.22,117.06,116.01,117.06,747233
2022-03-14 10:00:00,114.82,116.25,114.58,116.23,572864
2022-03-14 09:00:00,114.02,114.84,114.02,114.84,1348
2022-03-11 17:00:00,114.02,114.15,114.02,114.02,58372
2022-03-11 16:00:00,114.95,115.12,113.88,114.04,1947122
2022-03-11 15:00:00,115.28,115.47,114.9,114.96,703215
2022-03-11 14:00:00,115.51,115.79,115.27,115.29,657405
2022-03-11 13:00:00,115.67,115.76,115.16,115.51,714018
2022-03-11 12:00:00,116.13,116.15,115.415,115.675,1222996
2022-03-11 11:00:00,117.09,117.09,115.76,116.13,1251591
2022-03-11 10:00:00,117.74,118.06,116.95,117.1,437207
2022-03-10 17:00:00,117.0,117.13,116.58,117.0,50183
2022-03-10 16:00:00,117.25,117.41,116.69,117.02,842685
2022-03-10 15:00:00,117.18,117.51,116.955,117.22,349496
2022-03-10 14:00:00,116.7796,117.2384,116.64,117.1799,350245
2022-03-10 13:00:00,116.29,116.83,116.28,116.755,340035
2022-03-10 12:00:00,116.38,116.49,115.73,116.31,531991
2022-03-10 11:00:00,117.215,117.56,116.275,116.42,565679
2022-03-10 10:00:00,117.18,117.81,116.52,117.25,425574
2022-03-09 18:00:00,118.25,118.25,118.25,118.25,410
2022-03-09 17:00:00,118.39,118.7404,118.39,118.7404,93088
2022-03-09 16:00:00,118.18,119.2,118.11,118.39,905816
2022-03-09 15:00:00,118.37,118.69,117.96,118.19,435557
2022-03-09 14:00:00,118.49,118.81,118.08,118.379,474404
2022-03-09 13:00:00,118.3,118.85,118.26,118.495,478561
2022-03-09 12:00:00,117.26,118.37,116.8,118.295,644557
2022-03-09 11:00:00,116.61,117.63,116.49,117.245,669072
2022-03-09 10:00:00,118.16,118.41,116.44,116.6,684584
2022-03-09 09:00:00,116.11,116.11,116.11,116.11,9209
