time,open,high,low,close,volume
2022-04-01 13:00:00,156.04,156.79,155.67,156.78,82078
2022-04-01 12:00:00,154.72,156.1,154.72,156.03,139892
2022-04-01 11:00:00,155.08,155.57,154.37,154.75,69417
2022-04-01 10:00:00,154.93,155.825,154.075,154.89,49914
2022-03-31 17:00:00,154.71,154.71,154.71,154.71,125812
2022-03-31 16:00:00,155.9,156.05,154.61,154.72,276314
2022-03-31 15:00:00,156.54,156.64,155.73,155.9,82258
2022-03-31 14:00:00,156.74,156.74,156.27,156.56,78542
2022-03-31 13:00:00,156.57,156.94,156.35,156.745,87386
2022-03-31 12:00:00,155.56,156.6,155.56,156.57,77685
2022-03-31 11:00:00,155.895,156.23,155.18,155.51,75324
2022-03-31 10:00:00,154.65,156.04,154.06,155.77,48000
2022-03-30 17:00:00,155.14,155.14,155.14,155.14,14884
2022-03-30 16:00:00,154.36,155.215,154.345,155.13,139063
2022-03-30 15:00:00,154.2,154.48,154.08,154.4,57170
2022-03-30 14:00:00,154.34,154.34,153.9,154.18,66068
2022-03-30 13:00:00,154.82,155.06,154.17,154.35,110069
2022-03-30 12:00:00,154.85,155.0391,154.4984,154.77,68733
2022-03-30 11:00:00,155.83,155.83,153.94,154.845,94028
2022-03-30 10:00:00,155.04,156.25,155.015,155.72,56266
2022-03-29 17:00:00,155.04,155.04,155.04,155.04,12303
2022-03-29 16:00:00,154.63,155.33,154.52,155.04,268599
2022-03-29 15:00:00,153.62,154.65,153.57,154.645,86463
2022-03-29 14:00:00,153.7,154.21,153.46,153.635,80102
2022-03-29 13:00:00,154.6,154.61,153.69,153.75,93961
2022-03-29 12:00:00,154.5,154.85,154.0,154.59,62867
2022-03-29 11:00:00,153.76,154.54,153.38,154.47,96086
2022-03-29 10:00:00,155.1,155.3499,153.39,153.7,52103
2022-03-28 17:00:00,154.73,154.73,154.73,154.73,17162
2022-03-28 16:00:00,153.6,154.8,153.52,154.78,216045
2022-03-28 15:00:00,153.42,153.68,153.19,153.62,73176
2022-03-28 14:00:00,153.8019,153.85,153.13,153.39,46517
2022-03-28 13:00:00,153.82,153.87,153.66,153.8,44737
2022-03-28 12:00:00,154.11,154.13,153.75,153.775,55634
2022-03-28 11:00:00,152.93,154.17,152.71,154.12,74281
2022-03-28 10:00:00,154.11,154.11,152.51,153.04,47049
2022-03-28 08:00:00,155.83,155.83,155.83,155.83,184
2022-03-25 17:00:00,154.69,154.69,154.69,154.69,5728
2022-03-25 16:00:00,154.15,154.76,153.85,154.69,180807
2022-03-25 15:00:00,153.86,154.28,153.82,154.15,61638
2022-03-25 14:00:00,153.87,154.02,153.595,153.905,54753
2022-03-25 13:00:00,154.01,154.155,153.27,153.83,68228
2022-03-25 12:00:00,155.11,155.34,153.94,153.99,139944
2022-03-25 11:00:00,154.26,155.29,154.26,155.1,101028
2022-03-25 10:00:00,152.84,154.22,152.705,154.19,54765
2022-03-24 17:00:00,152.61,152.61,152.61,152.61,18709
2022-03-24 16:00:00,152.04,152.64,151.965,152.61,155044
2022-03-24 15:00:00,152.27,152.27,151.66,152.02,81475
2022-03-24 14:00:00,152.225,152.349,151.84,152.23,96402
2022-03-24 13:00:00,152.37,152.52,151.76,152.22,72514
2022-03-24 12:00:00,152.39,152.79,152.03,152.29,60342
2022-03-24 11:00:00,151.98,152.87,151.98,152.3029,77833
2022-03-24 10:00:00,152.48,152.48,151.29,152.05,56356
2022-03-23 17:00:00,151.53,151.53,151.53,151.53,36078
2022-03-23 16:00:00,151.97,152.3,151.51,151.52,243178
2022-03-23 15:00:00,151.88,152.21,151.8,151.96,140224
2022-03-23 14:00:00,151.345,151.99,151.18,151.87,96033
2022-03-23 13:00:00,151.02,151.37,150.54,151.34,112150
2022-03-23 12:00:00,151.27,151.825,150.88,151.03,99562
2022-03-23 11:00:00,151.68,152.29,151.13,151.23,107477
2022-03-23 10:00:00,152.01,152.56,151.42,151.665,54488
2022-03-22 17:00:00,152.11,152.11,152.11,152.11,14327
2022-03-22 16:00:00,152.28,152.62,151.98,152.17,228026
2022-03-22 15:00:00,152.43,152.57,152.22,152.28,64749
2022-03-22 14:00:00,152.52,152.66,152.38,152.43,57954
2022-03-22 13:00:00,152.5099,152.6395,152.18,152.5,45815
2022-03-22 12:00:00,152.6,152.66,151.61,152.45,83135
2022-03-22 11:00:00,152.51,152.8224,151.77,152.51,111132
2022-03-22 10:00:00,153.81,154.67,152.31,152.585,68126
2022-03-21 17:00:00,153.18,153.18,153.18,153.18,8275
2022-03-21 16:00:00,152.6,153.5,152.6,153.2,275503
2022-03-21 15:00:00,152.92,153.31,152.6,152.6,71913
2022-03-21 14:00:00,152.7606,153.3959,152.51,152.917,73491
2022-03-21 13:00:00,152.92,153.3,152.5,152.77,50086
2022-03-21 12:00:00,153.97,154.12,152.73,152.95,104322
2022-03-21 11:00:00,154.675,154.95,153.25,153.92,117147
2022-03-21 10:00:00,152.6,155.76,152.45,154.65,84565
2022-03-18 17:00:00,152.0,152.0,152.0,152.0,65798
2022-03-18 16:00:00,150.64,152.37,150.62,151.93,396693
2022-03-18 15:00:00,151.245,151.4,150.49,150.6705,111902
2022-03-18 14:00:00,150.97,151.56,150.89,151.22,81633
2022-03-18 13:00:00,150.37,150.97,150.29,150.9,63700
2022-03-18 12:00:00,150.49,150.825,150.18,150.414,97823
2022-03-18 11:00:00,151.0,151.97,150.11,150.34,77702
2022-03-18 10:00:00,152.21,152.45,150.7011,151.09,142118
2022-03-17 17:00:00,152.2,152.2,152.2,152.2,8416
2022-03-17 16:00:00,151.885,152.26,151.47,152.24,252775
2022-03-17 15:00:00,152.2634,152.4,151.65,151.78,125703
2022-03-17 14:00:00,151.46,152.31,151.3,152.265,83670
2022-03-17 13:00:00,151.81,152.11,151.41,151.52,162526
2022-03-17 12:00:00,152.37,152.37,150.89,151.82,90329
2022-03-17 11:00:00,150.61,152.32,150.03,152.31,159424
2022-03-17 10:00:00,150.03,151.27,149.69,150.44,100678
2022-03-16 20:00:00,150.4,150.4,150.4,150.4,200
2022-03-16 17:00:00,150.5,150.5,150.5,150.5,13102
2022-03-16 16:00:00,148.73,150.56,148.72,150.52,193096
2022-03-16 15:00:00,149.51,149.68,148.32,148.61,90893
2022-03-16 14:00:00,149.42,149.98,149.07,149.74,65345
2022-03-16 13:00:00,150.565,150.57,149.19,149.47,88897
2022-03-16 12:00:00,150.11,150.72,149.78,150.565,96298
2022-03-16 11:00:00,151.52,151.52,149.365,150.32,102475
2022-03-16 10:00:00,151.65,153.0548,151.175,151.41,68556
2022-03-15 18:00:00,151.39,151.39,151.39,151.39,392
2022-03-15 17:00:00,151.39,151.39,151.39,151.39,20349
2022-03-15 16:00:00,150.965,151.55,150.72,151.43,715993
2022-03-15 15:00:00,149.78,151.14,149.29,150.985,188418
2022-03-15 14:00:00,149.82,150.14,149.06,149.86,95984
2022-03-15 13:00:00,149.53,150.41,149.04,149.82,228909
2022-03-15 12:00:00,147.735,149.705,147.735,149.385,167278
2022-03-15 11:00:00,148.42,148.91,147.245,147.74,181223
2022-03-15 10:00:00,146.97,148.49,146.53,148.43,90933
2022-03-14 17:00:00,146.15,146.15,146.15,146.15,23756
2022-03-14 16:00:00,145.09,146.35,144.99,146.15,295026
2022-03-14 15:00:00,144.17,145.19,144.17,145.06,81227
2022-03-14 14:00:00,145.18,145.31,144.04,144.21,62267
2022-03-14 13:00:00,145.19,145.742,144.97,145.34,70110
2022-03-14 12:00:00,145.11,145.975,144.76,145.19,99297
2022-03-14 11:00:00,144.11,145.162,143.72,145.1086,157794
2022-03-14 10:00:00,145.99,146.35,143.19,144.11,152424
2022-03-14 08:00:00,144.56,144.56,144.56,144.56,130
2022-03-11 17:00:00,144.56,144.56,144.56,144.56,17559
2022-03-11 16:00:00,145.32,145.58,144.46,144.56,268672
2022-03-11 15:00:00,145.92,146.03,145.33,145.375,80164
2022-03-11 14:00:00,145.65,146.385,145.42,145.95,115222
2022-03-11 13:00:00,145.96,146.28,145.62,145.65,131148
2022-03-11 12:00:00,146.76,147.53,145.9,145.95,126737
2022-03-11 11:00:00,146.37,146.78,145.75,146.78,98557
2022-03-11 10:00:00,146.09,146.93,145.58,146.38,68819
2022-03-10 17:00:00,146.17,146.17,146.17,146.17,11285
2022-03-10 16:00:00,147.45,147.45,146.08,146.16,378136
2022-03-10 15:00:00,147.3,147.6,147.15,147.44,167736
2022-03-10 14:00:00,147.195,147.65,147.13,147.35,126457
2022-03-10 13:00:00,146.31,147.22,146.3,147.155,153574
2022-03-10 12:00:00,145.765,146.51,145.615,146.37,80467
2022-03-10 11:00:00,144.83,146.165,144.83,145.755,95884
2022-03-10 10:00:00,145.1,145.1,144.4,144.9,182338
2022-03-09 17:00:00,145.83,145.83,145.83,145.83,21490
2022-03-09 16:00:00,145.54,146.75,145.46,145.83,289835
2022-03-09 15:00:00,145.41,146.31,145.35,145.49,233560
2022-03-09 14:00:00,145.67,145.88,145.35,145.47,184552
2022-03-09 13:00:00,145.33,145.65,145.23,145.65,244475
2022-03-09 12:00:00,145.325,145.65,145.0,145.395,147009
2022-03-09 11:00:00,146.11,146.78,145.09,145.25,147502
2022-03-09 10:00:00,146.45,147.17,145.93,145.93,87696
